conditions,genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
6h-2e11,Snhg6,1.9589828348424823e-24,-0.5487765124497102,0.587,0.687,2.7016332275312673e-20
6h-2e11,Slc29a3,3.379199056646787e-24,-0.9210991851795791,0.185,0.315,4.660253419021584e-20
6h-2e11,Sntb1,8.143627167804407e-24,0.6954204512659544,0.453,0.309,1.1230876227119058e-19
6h-2e11,Arhgef18,1.0355836235004166e-23,0.9058038564026716,0.327,0.197,1.4281733751694246e-19
6h-2e11,Dkc1,1.3330279148134383e-23,-0.3490837924156952,0.732,0.837,1.8383787973192127e-19
6h-2e11,Pde3b,2.4575549355958658e-23,0.768034321241802,0.451,0.317,3.3892140116802586e-19
6h-2e11,Pdcd1lg2,2.550227959631084e-23,-0.6334583520858268,0.365,0.501,3.517019379127228e-19
6h-2e11,Rgs2,5.938048058261305e-23,-0.9662906667321793,0.158,0.277,8.189162077148166e-19
6h-2e11,Gm15987,6.068515067645987e-23,1.5917723717979078,0.147,0.054,8.369089129790581e-19
6h-2e11,Rps15a,7.305937171037601e-23,0.19268442551578957,0.998,0.997,1.0075617952577955e-18
6h-2e11,Cytip,8.355365835275616e-23,0.4258252531976725,0.804,0.722,1.1522885023428603e-18
6h-2e11,Ccr4,1.710790786262297e-22,0.7901710180424946,0.343,0.212,2.3593515733343337e-18
6h-2e11,Adam10,1.7250745886845415e-22,-0.5180371139860676,0.542,0.655,2.379050365254851e-18
6h-2e11,Bcat1,1.8521663759227802e-22,-0.5801092124998418,0.419,0.549,2.554322649035106e-18
6h-2e11,Iqgap1,2.4197743153206136e-22,0.3786114683473173,0.836,0.773,3.3371107582586583e-18
6h-2e11,Mybbp1a,2.4808068734297133e-22,-0.3550652145373472,0.736,0.829,3.4212807591469175e-18
6h-2e11,Cd28,3.0158707384674997e-22,0.45812430980551794,0.71,0.603,4.159187335420529e-18
6h-2e11,Rilpl2,3.1680843211512806e-22,-0.46630952875057996,0.632,0.728,4.369105087299731e-18
6h-2e11,Phc3,3.317460890487911e-22,0.6814698530235703,0.468,0.336,4.575110314071878e-18
6h-2e11,Rsl1d1,4.0275112450043277e-22,-0.32804234339095517,0.828,0.886,5.554340757985468e-18
6h-2e11,Lad1,5.056288381524328e-22,-0.7059685520197394,0.353,0.481,6.9731273069602e-18
6h-2e11,Ablim1,5.795441431170695e-22,0.5146995856765743,0.63,0.512,7.992493277727506e-18
6h-2e11,Itgb7,7.755726006860747e-22,0.8787738411350599,0.323,0.198,1.0695921736061657e-17
6h-2e11,Tmem38b,1.3454641995831434e-21,-0.6300012573005953,0.346,0.476,1.855529677645113e-17
6h-2e11,Id2,1.5132702568893716e-21,0.8968295683632141,0.308,0.184,2.0869510112761324e-17
6h-2e11,Zbtb20,1.900805804030309e-21,0.6374392702780747,0.488,0.357,2.6214012843381988e-17
6h-2e11,Add1,2.0486174941935165e-21,0.4928354540493521,0.62,0.501,2.8252483862422786e-17
6h-2e11,Ddx21,3.2522138382436876e-21,-0.4162576859305743,0.642,0.754,4.4851281043218696e-17
6h-2e11,Cd160,5.785539750684539e-21,-1.4146946479060554,0.063,0.149,7.978837870169049e-17
6h-2e11,Ctla4,9.549145183764087e-21,0.4529118791449811,0.664,0.534,1.3169226122929054e-16
6h-2e11,Crabp2,9.957794806548543e-21,-1.5139413306353473,0.075,0.164,1.3732794817711095e-16
6h-2e11,Gm20275,1.3507743356341426e-20,0.5660371694136084,0.574,0.453,1.862852886273046e-16
6h-2e11,Fyb,1.570764729290805e-20,0.45335876744478776,0.682,0.576,2.1662416381649493e-16
6h-2e11,Il16,1.7472555719184354e-20,0.6623737678436004,0.401,0.269,2.409640159232714e-16
6h-2e11,Lyar,1.8320570404748505e-20,-0.3571635017844838,0.668,0.772,2.5265898645188665e-16
6h-2e11,Tespa1,2.3815495859714724e-20,-0.5432655699174803,0.397,0.525,3.2843950340132576e-16
6h-2e11,Nfkb2,3.2472696857053205e-20,-0.5908570831227125,0.476,0.586,4.4783096235562075e-16
6h-2e11,Plaat3,3.269082132840845e-20,0.6776467735069993,0.409,0.282,4.508391169400809e-16
6h-2e11,Cst7,1.7602970330700328e-19,-0.5814211750480076,0.358,0.483,2.427625638306882e-15
6h-2e11,Gpr183,2.1912809543285593e-19,-0.5351174635338956,0.428,0.549,3.021995564114516e-15
6h-2e11,Ndufaf4,2.411618924094692e-19,-0.5781337017307732,0.31,0.439,3.3258636582189896e-15
6h-2e11,Ddx27,2.5500417864990174e-19,-0.3965970992213397,0.625,0.713,3.516762627760795e-15
6h-2e11,Pim1,2.908832069382582e-19,0.7123555579035867,0.353,0.23,4.0115703068855185e-15
6h-2e11,Btla,3.102655146319192e-19,-0.34989247451465855,0.77,0.845,4.278871712288798e-15
6h-2e11,Eif5a,3.6520986468946123e-19,-0.15592623674844575,1,0.998,5.03660924393236e-15
6h-2e11,Plk3,4.695575010176004e-19,-0.8381487716888161,0.162,0.271,6.4756674965337265e-15
6h-2e11,Mat2a,5.141596661719907e-19,-0.3826479620654078,0.633,0.735,7.0907759561779235e-15
6h-2e11,Spry1,5.728714614127577e-19,-0.6997365983082245,0.298,0.412,7.90047032434334e-15
6h-2e11,Grap,9.33402877390925e-19,-0.4960742004701567,0.5,0.607,1.2872559082098247e-14
6h-2e11,Tnfrsf4,9.57023321174374e-19,-0.32697007456475413,0.958,0.962,1.3198308622315793e-14
6h-2e11,Pfdn2,1.0574950792184152e-18,-0.3250956378347822,0.684,0.777,1.4583914637501165e-14
6h-2e11,Hspa9,1.0907832143967956e-18,-0.30805760749968636,0.834,0.889,1.504299130974621e-14
6h-2e11,Ifih1,1.5092428935860718e-18,-0.9864422197353842,0.173,0.278,2.0813968745445517e-14
6h-2e11,Nhp2,1.5499229553459003e-18,-0.27996919724444336,0.858,0.91,2.137498747717531e-14
6h-2e11,Tnfrsf13c,1.6066760037503024e-18,-1.0906451548531124,0.091,0.181,2.215766876772042e-14
6h-2e11,Npm3,1.7201965025958033e-18,-0.3462705024873627,0.741,0.801,2.3723229967298722e-14
6h-2e11,Ccdc86,2.9902265191860774e-18,-0.6268937068307446,0.321,0.436,4.123821392609519e-14
6h-2e11,Lrrc8c,3.25855189734694e-18,0.5670499423866768,0.509,0.387,4.493868921631165e-14
6h-2e11,Prkcq,3.474337877050419e-18,0.36231291582699277,0.724,0.623,4.7914593662402325e-14
6h-2e11,Zfp36l1,3.501061508081838e-18,-0.3950792899513258,0.676,0.766,4.8283139257956626e-14
6h-2e11,Igtp,4.496937688358335e-18,0.5849901180117593,0.33,0.212,6.20172676601498e-14
6h-2e11,Timm23,5.629452969213334e-18,-0.3102154841125636,0.78,0.84,7.76357858984211e-14
6h-2e11,Ube2h,5.916766493399227e-18,0.692713846926108,0.416,0.302,8.159812671046874e-14
6h-2e11,Dusp6,6.668777900950552e-18,-0.680319144480984,0.221,0.337,9.196911603200907e-14
6h-2e11,Cycs,7.33850240623791e-18,-0.3123729974266213,0.8,0.845,1.0120528668442703e-13
6h-2e11,Crip1,8.258050088089525e-18,0.5623885650168139,0.56,0.447,1.1388676876484264e-13
6h-2e11,Emp3,1.7672265792686703e-17,0.38733443775155496,0.653,0.536,2.437182175469423e-13
6h-2e11,Tbc1d10c,1.7956483516792026e-17,0.5288427993715112,0.501,0.386,2.476378641800788e-13
6h-2e11,Ebna1bp2,1.9062329516747583e-17,-0.3424358959452348,0.638,0.745,2.628885863654659e-13
6h-2e11,Tnfsf14,2.1333909461004147e-17,-1.0947281553853103,0.077,0.159,2.942159453767082e-13
6h-2e11,Ankrd44,2.2602316239560057e-17,0.36737043562307903,0.741,0.648,3.1170854325977276e-13
6h-2e11,Atxn1,2.3306744288105228e-17,-0.3793760064142895,0.772,0.838,3.214233104772592e-13
6h-2e11,Cmah,2.438008884776552e-17,0.6726404670525407,0.384,0.271,3.362258052995343e-13
6h-2e11,Traf3ip3,2.596506094708625e-17,0.5646917212731786,0.473,0.352,3.580841555212665e-13
6h-2e11,Aopep,2.6381105320385686e-17,0.48240326494341534,0.546,0.426,3.63821823473439e-13
6h-2e11,Gimap3,4.3829791670698894e-17,0.4703001286410833,0.599,0.493,6.044566569306084e-13
6h-2e11,Sp100,4.847670694847698e-17,0.468049492377753,0.532,0.413,6.68542265526446e-13
6h-2e11,Chchd4,5.479894515252734e-17,-0.5342071190798189,0.332,0.454,7.557322525985045e-13
6h-2e11,Themis,5.616941903185603e-17,0.468049492377753,0.485,0.36,7.746324578683266e-13
6h-2e11,Inpp4b,5.978555627105892e-17,0.2617084661740656,0.983,0.975,8.245026065341736e-13
6h-2e11,Rps26,6.230260700475568e-17,0.13296417561275398,0.999,0.999,8.592152532025856e-13
6h-2e11,Rpl28,6.291110138469926e-17,0.12231575191037791,1,1,8.676069991963875e-13
6h-2e11,Eif4e,6.525455081916916e-17,-0.39527153441404084,0.567,0.666,8.999255103471618e-13
6h-2e11,Mpp1,6.597662776559862e-17,0.7453616693150433,0.341,0.231,9.098836735153706e-13
6h-2e11,Tmem50a,6.932334448816017e-17,0.4057731416041276,0.689,0.591,9.56038243836217e-13
6h-2e11,Treml2,7.940838190310552e-17,1.121566809195036,0.178,0.091,1.0951209948257282e-12
6h-2e11,Eif2s1,9.701153664214015e-17,-0.27244439743664106,0.796,0.864,1.3378861018317547e-12
6h-2e11,Ptprc,1.0094467881305497e-16,-0.17732732544635121,0.997,0.999,1.3921280655108412e-12
6h-2e11,C1qbp,1.304894347416475e-16,-0.2957043049221848,0.816,0.882,1.7995797945220606e-12
6h-2e11,Wdr43,1.6521359752465264e-16,-0.37004310168731436,0.593,0.69,2.2784607234624845e-12
6h-2e11,Tfrc,1.726136772588733e-16,-0.27268244659345686,0.823,0.882,2.380515223077122e-12
6h-2e11,St8sia1,1.739288478702508e-16,0.872869214717267,0.23,0.133,2.3986527409786285e-12
6h-2e11,Plek,2.416795326398317e-16,-0.8017868954003902,0.157,0.257,3.3330024346359193e-12
6h-2e11,Ldlrad4,2.57567576550104e-16,0.7759356613362831,0.263,0.16,3.552114448202484e-12
6h-2e11,Nfkbia,2.805123046719343e-16,-0.4665124567102703,0.715,0.767,3.868545193730646e-12
6h-2e11,Prelid3b,2.9393690489704667e-16,-0.44138705189390287,0.481,0.582,4.053683855435171e-12
6h-2e11,Suox,3.111622435255549e-16,1.2293974952062978,0.14,0.064,4.2912385004609276e-12
6h-2e11,Rabggtb,3.464275243423531e-16,-0.45226706636508085,0.438,0.543,4.777581988205391e-12
6h-2e11,Rcsd1,3.480689229375454e-16,0.5646249784700756,0.47,0.366,4.800218516231688e-12
6h-2e11,Rpl17,3.8921077270694536e-16,0.14328840945736143,1,1,5.367605766401483e-12
6h-2e11,Rpl10a,3.9048402064589944e-16,0.12836274612082477,1,1,5.385165128727599e-12
6h-2e11,Gpx4,4.130484257514121e-16,0.2643887285445343,0.88,0.825,5.696350839537725e-12
6h-2e11,Il2rg,4.869736196118326e-16,-0.24234214241857144,0.905,0.938,6.7158531880667824e-12
6h-2e11,Tnfaip8,5.195362266296516e-16,-0.3508152484512807,0.681,0.745,7.164924101449525e-12
6h-2e11,Cdv3,5.20833075063268e-16,-0.35635574000485837,0.682,0.752,7.1828089381975285e-12
6h-2e11,Eprs,5.497346827695809e-16,-0.27067550447974575,0.792,0.851,7.58139101007529e-12
6h-2e11,Camk4,5.669244033272073e-16,0.43298186287633345,0.618,0.52,7.818454446285516e-12
6h-2e11,Ube2s,5.829790866042637e-16,-0.29589730563424466,0.856,0.887,8.0398645833594e-12
6h-2e11,Sept7,6.682054789332239e-16,-0.19006886054994476,0.971,0.98,9.215221759968091e-12
6h-2e11,Pycard,6.998080553001306e-16,0.41618743531542424,0.641,0.54,9.651052890644102e-12
6h-2e11,Dnah8,7.141245758856108e-16,0.9980289855345421,0.176,0.091,9.848492026038459e-12
6h-2e11,Nr4a1,8.240355987670999e-16,-0.6385791207373145,0.292,0.403,1.1364274942597075e-11
6h-2e11,Apobec3,8.851702698857089e-16,0.3627039764676824,0.697,0.595,1.2207383191993812e-11
6h-2e11,Rps27a,1.0620111021664687e-15,0.09672616093551856,1,1,1.464619510997777e-11
6h-2e11,Dnmt3a,1.11126457341745e-15,-0.39447379619361234,0.58,0.675,1.532544973200005e-11
6h-2e11,Itk,1.3007482693782993e-15,0.3299664219766858,0.838,0.788,1.7938619382996126e-11
6h-2e11,Odc1,1.4428866715100832e-15,-0.3241927279639667,0.756,0.822,1.9898850086795557e-11
6h-2e11,Gnai2,1.4624586530008556e-15,0.24451884015892045,0.925,0.9,2.01687672835348e-11
6h-2e11,Nme1,1.5626943843073826e-15,-0.18308982523677075,0.984,0.988,2.1551118253983114e-11
6h-2e11,Fam169b,1.593385100259978e-15,0.5293937164224404,0.495,0.387,2.1974373917685355e-11
6h-2e11,Bhlhe40,1.7300132484364283e-15,-0.4750438389225482,0.403,0.516,2.3858612709186784e-11
6h-2e11,Emg1,1.73332142078461e-15,-0.25588686085089674,0.83,0.881,2.3904235714040556e-11
6h-2e11,Mrpl12,1.9899226031376833e-15,-0.2883335449850185,0.701,0.795,2.744302261987179e-11
6h-2e11,Kcnq5,2.043694444338407e-15,-0.3294161969132985,0.79,0.858,2.8184590081870973e-11
6h-2e11,Yrdc,2.1177956348004515e-15,-0.602529544734528,0.248,0.355,2.9206519599533027e-11
6h-2e11,Mtdh,2.2891820139733278e-15,-0.25617217403258186,0.785,0.868,3.157010915470616e-11
6h-2e11,Foxo1,2.347744707759542e-15,0.5629802780776297,0.447,0.339,3.2377747264711846e-11
6h-2e11,Dusp2,2.3833113396971175e-15,-0.41486238928487507,0.613,0.695,3.2868246685762946e-11
6h-2e11,Nip7,2.4456909401371757e-15,-0.41304217895929385,0.5,0.603,3.372852375543179e-11
6h-2e11,Cast,2.519524208819129e-15,0.3680404484881796,0.675,0.576,3.4746758363824606e-11
6h-2e11,Tal2,2.6581042553111527e-15,-1.0998208138600516,0.07,0.143,3.6657915784996105e-11
6h-2e11,Rpl13,3.0102037547952827e-15,0.09975528445893644,1,1,4.151371998238175e-11
6h-2e11,Limd2,3.172135819439689e-15,0.22877063318587432,0.93,0.902,4.374692508589275e-11
6h-2e11,Eif4a2,3.3484337290805877e-15,-0.30274662496049465,0.687,0.762,4.6178249557750387e-11
6h-2e11,Lrmp,3.6409144558655416e-15,-0.35096848045351314,0.687,0.759,5.021185126084168e-11
6h-2e11,Syngr2,4.263038138296347e-15,-0.3993093884695204,0.505,0.604,5.879155896524492e-11
6h-2e11,Sell,4.362813532878984e-15,0.7572267647383228,0.305,0.205,6.016756143193406e-11
6h-2e11,Ybx3,4.424159303128329e-15,-0.2697691205694954,0.845,0.893,6.101358094944278e-11
6h-2e11,Vsir,4.7545932581379585e-15,-0.6282220109877432,0.202,0.305,6.557059562298058e-11
6h-2e11,Hsp90aa1,4.815445751474065e-15,-0.1578500198478512,0.994,0.996,6.640981235857883e-11
6h-2e11,Znrd2,5.31583425870121e-15,-0.39559369415806744,0.53,0.627,7.33106702617484e-11
6h-2e11,Gnaq,5.538923007815791e-15,-0.5477104588005887,0.33,0.433,7.638728720078757e-11
6h-2e11,Ftsj3,5.858409194604199e-15,-0.35789547337921357,0.556,0.66,8.07933212027865e-11
6h-2e11,M6pr,6.650165291246223e-15,-0.41045471747024687,0.513,0.606,9.171242953157666e-11
6h-2e11,Npm1,7.0757590354984826e-15,-0.1317950694474943,1,1,9.758179285855957e-11
6h-2e11,Slc4a7,8.263435845100398e-15,-0.5503876490680282,0.291,0.399,1.139610437397796e-10
6h-2e11,Ctla2a,8.308144140140587e-15,1.3955386900524127,0.098,0.037,1.1457761583667884e-10
6h-2e11,Jaml,1.0132181163080766e-14,0.8119490080102458,0.249,0.156,1.3973291042004684e-10
6h-2e11,Eif2b3,1.2710237481904872e-14,-0.4879050292102286,0.338,0.445,1.752868851129501e-10
6h-2e11,Jarid2,1.2919786598364282e-14,-0.36181534347910344,0.588,0.683,1.781767769780418e-10
6h-2e11,Timm17a,1.3727394483419962e-14,-0.3602386203406807,0.612,0.699,1.893144973208447e-10
6h-2e11,Znhit6,1.571277481493879e-14,-0.5296234293704636,0.319,0.423,2.1669487747282085e-10
6h-2e11,Psmb8,1.6610024506132886e-14,0.2607539105862211,0.891,0.854,2.2906884796407862e-10
6h-2e11,Nrn1,1.9701883647296174e-14,-0.6827550243274393,0.515,0.595,2.717086773798615e-10
6h-2e11,AW112010,2.105874457219506e-14,0.42951265124236737,0.627,0.527,2.9042114639514205e-10
6h-2e11,Tgfbr3,2.1214406419836066e-14,0.658274702433215,0.254,0.156,2.925678789359592e-10
6h-2e11,Socs1,2.5082181152990927e-14,0.5595953802108746,0.375,0.269,3.459083602808979e-10
6h-2e11,Rasa3,3.108496404001264e-14,0.6810799984052562,0.302,0.204,4.2869273907581437e-10
6h-2e11,Pecam1,3.1573469405621484e-14,0.5616648218172103,0.423,0.319,4.354297165729259e-10
6h-2e11,Resf1,4.011910772884424e-14,0.5807248792837532,0.396,0.29,5.53282614688491e-10
6h-2e11,Dot1l,4.0756440440832247e-14,-0.5282857426349519,0.408,0.501,5.620720701195175e-10
6h-2e11,Pdgfb,4.2475495819734424e-14,-0.586123694766311,0.226,0.326,5.857795628499575e-10
6h-2e11,Arhgef1,5.079851922736221e-14,0.3405414125779969,0.679,0.572,7.005623786645522e-10
6h-2e11,Dnah7a,5.368065394485289e-14,-1.2181620966335895,0.049,0.11,7.403098985534662e-10
6h-2e11,Ehd1,5.5229421525374136e-14,-0.6711563266031826,0.231,0.329,7.616689522564347e-10
6h-2e11,Cd2,5.713623186613845e-14,0.3646529602137766,0.718,0.624,7.879657736659154e-10
6h-2e11,Eif2s2,5.747888423160759e-14,-0.2761335415107783,0.771,0.829,7.926912924381003e-10
6h-2e11,Tle5,6.533770401774548e-14,0.34764528229866865,0.676,0.596,9.010722761087279e-10
6h-2e11,Pum3,8.882380603830329e-14,-0.44110705512423903,0.437,0.535,1.2249691090742407e-9
6h-2e11,Gar1,9.919292205576018e-14,-0.31187655726041497,0.655,0.736,1.3679695880709886e-9
6h-2e11,Tomm5,1.0437148445165912e-13,-0.2906095828505231,0.781,0.836,1.4393871420728309e-9
6h-2e11,Nkg7,1.0493216432459049e-13,-0.659288367960902,0.17,0.262,1.4471194782004274e-9
6h-2e11,Mrto4,1.0617157447932266e-13,-0.35664610328404467,0.521,0.615,1.4642121836443388e-9
6h-2e11,Tomm40,1.1183253873368395e-13,-0.3425601545754338,0.56,0.649,1.5422825416762353e-9
6h-2e11,Bcl2a1d,1.1200010295857284e-13,-0.976730945986859,0.075,0.145,1.544593419901678e-9
6h-2e11,Atp6v0c,1.292468878239513e-13,-0.2782540667475103,0.764,0.82,1.7824438299801123e-9
6h-2e11,Itm2b,1.323804390883298e-13,0.27258570802535476,0.827,0.773,1.8256586354671561e-9
6h-2e11,Heatr1,1.3269186497858047e-13,-0.4494879194165216,0.459,0.545,1.8299535099196032e-9
6h-2e11,Cd70,1.3628263701072921e-13,-1.4309885412800374,0.036,0.09,1.8794738470149665e-9
6h-2e11,Nampt,1.4003816427804836e-13,-0.5978489155473641,0.225,0.321,1.9312663235585647e-9
6h-2e11,Slc9a3r1,1.4343030361823398e-13,0.48916369961629047,0.492,0.399,1.978047317199065e-9
6h-2e11,Rps7,1.532780718630571e-13,0.1309947686612487,1,1,2.1138578890634205e-9
6h-2e11,Bzw2,1.7087529057206063e-13,-0.2907026474665959,0.756,0.813,2.356541132279288e-9
6h-2e11,Gfod1,1.9500396089419307e-13,-0.4563630313898145,0.413,0.508,2.6892996246918166e-9
6h-2e11,Wdr75,2.065265581069185e-13,-0.36111300341192765,0.517,0.612,2.848207762852513e-9
6h-2e11,Tecpr1,2.1298104028764878e-13,0.7448955701446347,0.281,0.19,2.937221526606964e-9
6h-2e11,Evl,2.330399508793278e-13,0.30658394977833664,0.686,0.584,3.2138539625768093e-9
6h-2e11,Satb1,2.431266962248965e-13,0.3118541141756169,0.752,0.668,3.3529602676375475e-9
6h-2e11,Tlk1,2.492856203211533e-13,0.322595549616851,0.684,0.585,3.4378979898490253e-9
6h-2e11,Magohb,2.497605276724911e-13,-0.4428961700335617,0.397,0.499,3.4444474371313246e-9
6h-2e11,Eif3a,2.6207536300027007e-13,-0.20970112677792252,0.937,0.96,3.6142813311367244e-9
6h-2e11,Mob3a,2.8271380963544935e-13,0.46829572324191715,0.425,0.319,3.898906148682482e-9
6h-2e11,Itga6,3.183877741800946e-13,0.6901672220087449,0.292,0.2,4.390885793717684e-9
6h-2e11,Med30,3.2093541812904376e-13,-0.40462383728063717,0.492,0.577,4.426020351417642e-9
6h-2e11,Lgals1,3.2714979555375957e-13,0.4264778470872825,0.667,0.588,4.511722830481898e-9
6h-2e11,Eef2,3.407312161418132e-13,0.15108921501728734,1,1,4.6990242018117454e-9
6h-2e11,Kdm6b,3.716432579240576e-13,-0.945841143713785,0.1,0.174,5.1253321700306785e-9
6h-2e11,Wdr12,3.909678474666997e-13,-0.3595660772808333,0.504,0.604,5.391837584413256e-9
6h-2e11,Tes,4.020917717909655e-13,0.3521098247539279,0.669,0.587,5.545247624769205e-9
6h-2e11,Ikzf4,4.0518975363744664e-13,0.9566523942892502,0.17,0.095,5.587971892414027e-9
6h-2e11,Rgs16,4.1032636106661065e-13,-0.6966462333100498,0.191,0.282,5.6588108454696274e-09
6h-2e11,Ptpn11,4.303531554067471e-13,-0.39805526716713757,0.492,0.583,5.935000366214449e-9
6h-2e11,Lcp2,4.909861997360573e-13,-0.2664493437331017,0.809,0.87,6.771190680559966e-9
6h-2e11,Cct7,5.003534568771243e-13,-0.24507964958995887,0.799,0.859,6.900374523792422e-9
6h-2e11,Nop16,5.038248958363826e-13,-0.35838653313373164,0.507,0.603,6.9482491384795525e-9
6h-2e11,Gpatch4,5.777396773609273e-13,-0.364701033578245,0.488,0.58,7.967607890484549e-9
6h-2e11,Mllt3,6.591959143799535e-13,0.2557829765165247,0.87,0.854,9.090970855213938e-9
6h-2e11,Mknk2,6.757870080678809e-13,0.3675487099893879,0.579,0.477,9.319778628264147e-9
6h-2e11,Hnrnpa1,7.317417875024874e-13,-0.17151067133490905,0.994,0.991,1.0091450991446804e-8
6h-2e11,Tmsb4x,7.982962722800122e-13,0.129078022635837,1,1,1.1009303891013648e-8
6h-2e11,Ranbp1,8.317523625184736e-13,-0.16818847185130714,0.978,0.984,1.147069683149227e-8
6h-2e11,Dynll1,8.578794405220026e-13,-0.19146314276775023,0.934,0.96,1.1831015364238939e-8
6h-2e11,Mphosph10,8.973112862762571e-13,-0.3485931272308055,0.536,0.622,1.2374819949035863e-8
6h-2e11,Isg20,9.279904883315149e-13,-1.060003891823512,0.073,0.138,1.2797916824579922e-8
6h-2e11,Gm26740,9.497957419632521e-13,1.047463450517545,0.131,0.065,1.309863307741521e-8
6h-2e11,Gpr146,9.60837485593596e-13,1.2304750715349129,0.106,0.047,1.3250909763821282e-8
6h-2e11,Gprin3,1.0562302985514692e-12,0.8563018689567814,0.161,0.087,1.4566472047323312e-8
6h-2e11,Tle3,1.0609388087974738e-12,-0.5252469049341056,0.302,0.401,1.4631407112125961e-8
6h-2e11,Rexo2,1.0779788156733576e-12,0.23584819470545626,0.911,0.875,1.4866405846951275e-8
6h-2e11,Shmt1,1.1043337326010539e-12,-0.522704710371652,0.286,0.383,1.5229866506301135e-8
6h-2e11,Nppc,1.1172262506298606e-12,-1.2794680352423597,0.061,0.122,1.540766722243641e-8
6h-2e11,Dock10,1.1950649876899363e-12,0.30393680616235397,0.773,0.689,1.6481141245231913e-8
6h-2e11,Abcd3,1.229962641448906e-12,-0.5535042798828792,0.316,0.41,1.696241478822186e-8
6h-2e11,Cct2,1.2404974735995618e-12,-0.19376699145953657,0.937,0.963,1.7107700658411558e-8
6h-2e11,Gimap4,1.2645574155626168e-12,0.33286949085535017,0.64,0.539,1.7439511318024048e-8
6h-2e11,Gnl3,1.3033131661847397e-12,-0.3352905862440401,0.547,0.642,1.7973991874853744e-8
6h-2e11,Ccdc50,1.319070558796106e-12,-0.2134023780495342,0.889,0.934,1.81913020763571e-8
6h-2e11,Pnrc1,1.3270983600155826e-12,0.3827225911718502,0.552,0.451,1.83020134829749e-8
6h-2e11,Cct6a,1.4521308419545842e-12,-0.21796352263525032,0.878,0.907,2.002633644139567e-8
6h-2e11,Pmepa1,1.5187310813986998e-12,0.5752307771112124,0.332,0.236,2.094482034356947e-8
6h-2e11,Isy1,1.5821477738399838e-12,-0.3599860240882515,0.526,0.613,2.1819399949027215e-8
6h-2e11,Emc6,2.1584400913570542e-12,-0.31488323040027394,0.591,0.677,2.9767047299905134e-8
6h-2e11,Rpl23,2.15959181439904e-12,0.09255459896060536,1,1,2.978293071237716e-8
6h-2e11,Serinc3,2.1728227985133073e-12,0.4476790872504986,0.538,0.453,2.996539921429702e-8
6h-2e11,Eif4e3,2.2028308335995897e-12,0.8104019823587705,0.193,0.115,3.037924002617194e-8
6h-2e11,Rel,2.272611944194524e-12,-0.3245179835740124,0.596,0.669,3.134159132238668e-8
6h-2e11,Pfdn4,2.2749591577052114e-12,-0.39247029580523873,0.467,0.56,3.137396174391257e-8
6h-2e11,Htt,2.681984832061895e-12,0.4622199691662494,0.491,0.402,3.69872528189656e-8
6h-2e11,Cacybp,3.183760199094287e-12,-0.22882016168162944,0.851,0.887,4.3907236905709315e-8
6h-2e11,Rrp15,3.447032341448536e-12,-0.4430366103224155,0.325,0.425,4.753802302091676e-8
6h-2e11,Gna13,3.5787572031968487e-12,-0.3411168099091122,0.58,0.657,4.935464058928774e-8
6h-2e11,Mak16,3.826288650268169e-12,-0.32710598016373904,0.562,0.652,5.276834677584832e-8
6h-2e11,Plec,3.8327120150430336e-12,0.48581671485983685,0.466,0.368,5.285693139945848e-8
6h-2e11,Rps6,3.8415036383952855e-12,0.11470964893616076,1,0.999,5.297817667710938e-8
6h-2e11,Fnbp1,4.1044145642041505e-12,-0.2955183222365472,0.69,0.755,5.660398125493944e-8
6h-2e11,Pdcd4,4.467717551552999e-12,0.5142680375355044,0.394,0.298,6.161429275346741e-8
6h-2e11,Rps19,4.5772174231471775e-12,0.09601300688820658,1,1,6.312440548262273e-8
6h-2e11,Nsun2,4.6808309024134e-12,-0.36006138617219324,0.58,0.649,6.45533389751832e-8
6h-2e11,Atad3a,4.753723053725925e-12,-0.4373850289536647,0.337,0.438,6.555859463393422e-8
6h-2e11,Trp53inp1,4.860523956686116e-12,0.601206953118739,0.302,0.212,6.703148588665822e-8
6h-2e11,Ext1,5.39914170211314e-12,-0.4121335241270795,0.562,0.629,7.44595632138423e-8
6h-2e11,Trappc4,5.650092604131379e-12,-0.32397943941426544,0.594,0.672,7.792042710357585e-8
6h-2e11,Irf2,5.656304184958507e-12,0.4503230973088034,0.477,0.385,7.800609101476277e-8
6h-2e11,Psmd7,6.034798226777026e-12,-0.23508033400900363,0.822,0.872,8.322590234548197e-8
6h-2e11,Rps8,6.789949417222529e-12,0.09522113669906229,1,1,9.364019241291589e-8
6h-2e11,Hemk1,8.558707171686534e-12,0.7932475800400991,0.193,0.118,1.18033130604729e-7
6h-2e11,Adh4,8.717051169981753e-12,-1.0768062473880478,0.049,0.104,1.2021685268521836e-7
6h-2e11,Rps4x,1.0955174205768376e-11,0.07753636746342174,1,1,1.5108280747175168e-7
6h-2e11,Gbp2,1.1831219704644699e-11,0.4064027545323752,0.324,0.23,1.6316435094675505e-7
6h-2e11,Cdc25a,1.3172701646142318e-11,-0.4443048779193599,0.348,0.438,1.816647284019487e-7
6h-2e11,Gnl2,1.465672569564624e-11,-0.37380958900625827,0.47,0.558,2.0213090406865728e-7
6h-2e11,Dnajc2,1.4702445733317767e-11,-0.23791983523727234,0.74,0.797,2.0276142910818532e-7
